Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1557548,2014-12-04,2014-08-26,1771045,88552250,1771045,50,58,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557548,SRX686338,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689158,SAMN03008354,simple,10090,Mus musculus,GSM1486921,,,,,,,no,,,,,GEO,SRA180309,,public,C0751DF2842D37CCD153E45049B2A6D8,884E9AA6A928D715379E381D3143F093
SRR1557549,2014-12-04,2014-08-26,1908633,95431650,1908633,50,62,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557549,SRX686339,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689159,SAMN03008355,simple,10090,Mus musculus,GSM1486922,,,,,,,no,,,,,GEO,SRA180309,,public,8793D2A2135C67AE3764F4C8239808F2,409DCFDDD72AD284085586BC2CD30B87
SRR1557550,2014-12-04,2014-08-26,1644476,82223800,1644476,50,54,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557550,SRX686340,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689160,SAMN03008356,simple,10090,Mus musculus,GSM1486923,,,,,,,no,,,,,GEO,SRA180309,,public,6A352E965A493EACC95804E8A03F3CB5,1AD778BC3045FA899A11D7420FB1FC62
SRR1557551,2014-12-04,2014-08-26,1931911,96595550,1931911,50,63,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557551,SRX686341,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689161,SAMN03008358,simple,10090,Mus musculus,GSM1486924,,,,,,,no,,,,,GEO,SRA180309,,public,EFDA894EE995134931CB046F2C897C17,46C37734CF60C0476F327F147475A89B
SRR1557552,2014-12-04,2014-08-26,2036447,101822350,2036447,50,67,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557552,SRX686342,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689162,SAMN03008359,simple,10090,Mus musculus,GSM1486925,,,,,,,no,,,,,GEO,SRA180309,,public,FF24EA8731290892378F300AD5495FAD,F9DBA9EEF19F8204449C4782A16DE713
SRR1557553,2014-12-04,2014-08-26,1851323,92566150,1851323,50,61,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557553,SRX686343,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689163,SAMN03008361,simple,10090,Mus musculus,GSM1486926,,,,,,,no,,,,,GEO,SRA180309,,public,74AA7BE516513EA22861D4C36E21A02B,E9253ECD763569EA04C079BCB84E845F
SRR1557554,2014-12-04,2014-08-26,1678252,83912600,1678252,50,55,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557554,SRX686344,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689164,SAMN03008362,simple,10090,Mus musculus,GSM1486927,,,,,,,no,,,,,GEO,SRA180309,,public,45690338CF33DC6FFF9784019F88F31E,34B58A73F0CEA9CD3C964E1BCA68D52E
SRR1557555,2014-12-04,2014-08-26,1485410,74270500,1485410,50,49,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557555,SRX686345,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689165,SAMN03008364,simple,10090,Mus musculus,GSM1486928,,,,,,,no,,,,,GEO,SRA180309,,public,D0F66EB6C7DF3EA526FF3381A1F1F022,BDF48F00216186062274EBA4B7783441
SRR1557556,2014-12-04,2014-08-26,1291779,64588950,1291779,50,42,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557556,SRX686346,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689166,SAMN03008365,simple,10090,Mus musculus,GSM1486929,,,,,,,no,,,,,GEO,SRA180309,,public,37D89B7C6F7B46EF1D9F851AA3A03D97,CF81B4E7F1BEC264188E56676DE2506F
SRR1557557,2014-12-04,2014-08-26,1627644,81382200,1627644,50,53,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557557,SRX686347,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689167,SAMN03008366,simple,10090,Mus musculus,GSM1486930,,,,,,,no,,,,,GEO,SRA180309,,public,51862B560A474C4495C74B24E1EF29A4,EB8422BD202FC00453A092654DF9ABAC
SRR1557558,2014-12-04,2014-08-26,1764132,88206600,1764132,50,58,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557558,SRX686348,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689168,SAMN03008368,simple,10090,Mus musculus,GSM1486931,,,,,,,no,,,,,GEO,SRA180309,,public,3DA3AB3C6CD59DCD94A8D8C345E5A633,DF31BB0981AAC2309685B9CFF00C3874
SRR1557559,2014-12-04,2014-08-26,1875383,93769150,1875383,50,61,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557559,SRX686349,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689169,SAMN03008369,simple,10090,Mus musculus,GSM1486932,,,,,,,no,,,,,GEO,SRA180309,,public,0A00FEF15972766AD86730E79E9D5404,D56082E175E2CBDAC9DFAE7B2C957A68
SRR1557560,2014-12-04,2014-08-26,1728365,86418250,1728365,50,56,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557560,SRX686350,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689170,SAMN03008370,simple,10090,Mus musculus,GSM1486933,,,,,,,no,,,,,GEO,SRA180309,,public,F45DAB459AC8133EEF091BE855E57322,96DE76ED72E2376BD35485984DE76937
SRR1557561,2014-12-04,2014-08-26,1914411,95720550,1914411,50,63,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557561,SRX686351,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689171,SAMN03008371,simple,10090,Mus musculus,GSM1486934,,,,,,,no,,,,,GEO,SRA180309,,public,269E4B7D562C46BBB1BC3D0D1F86D822,825E37D8BD5BE6C21FB8D71104B4662F
SRR1557562,2014-12-04,2014-08-26,1727949,86397450,1727949,50,57,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557562,SRX686352,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689173,SAMN03008373,simple,10090,Mus musculus,GSM1486935,,,,,,,no,,,,,GEO,SRA180309,,public,FCF7243C9FC074678B6D7057153648E2,A13B12DD4782F4C282314E2CE935012B
SRR1557563,2014-12-04,2014-08-26,1361965,68098250,1361965,50,45,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557563,SRX686353,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689172,SAMN03008374,simple,10090,Mus musculus,GSM1486936,,,,,,,no,,,,,GEO,SRA180309,,public,F735ECEB407F2BD95EF8D25982D2BE78,3052859168E9F0548FD25201BA238B94
SRR1557564,2014-12-04,2014-08-26,2291720,114586000,2291720,50,76,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557564,SRX686354,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689174,SAMN03008376,simple,10090,Mus musculus,GSM1486937,,,,,,,no,,,,,GEO,SRA180309,,public,CEA52DFF322C5BEFAA775572A1ADDC34,EB9061090FDE3F2B44962C44E4D66B6E
SRR1557565,2014-12-04,2014-08-26,1962368,98118400,1962368,50,65,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557565,SRX686355,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689177,SAMN03008377,simple,10090,Mus musculus,GSM1486938,,,,,,,no,,,,,GEO,SRA180309,,public,887327C96DD4673C43F49840294775C4,6CFA0CF0FB85CD98D367E6E3F18100A2
SRR1557566,2014-12-04,2014-08-26,1719743,85987150,1719743,50,56,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557566,SRX686356,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689175,SAMN03008378,simple,10090,Mus musculus,GSM1486939,,,,,,,no,,,,,GEO,SRA180309,,public,D620EA7C79F0D03A4995CE79F6435141,E6C71EA2919A76E0E13B200C08271F49
SRR1557567,2014-12-04,2014-08-26,1839601,91980050,1839601,50,60,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557567,SRX686357,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689176,SAMN03008380,simple,10090,Mus musculus,GSM1486940,,,,,,,no,,,,,GEO,SRA180309,,public,730A1E30A55C3D15C9BC1D625F09B47F,F5134DAD11B3B6102876E52A974889E6
SRR1557568,2014-12-04,2014-08-26,1665511,83275550,1665511,50,55,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557568,SRX686358,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689178,SAMN03008381,simple,10090,Mus musculus,GSM1486941,,,,,,,no,,,,,GEO,SRA180309,,public,541007D6D80B25D9C00AE6BE5BBFB73B,3B261E03B09EEFF2E69225A43C7B5916
SRR1557569,2014-12-04,2014-08-26,1478131,73906550,1478131,50,48,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557569,SRX686359,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689179,SAMN03008382,simple,10090,Mus musculus,GSM1486942,,,,,,,no,,,,,GEO,SRA180309,,public,2BE2CCEF5A366594911FEA25C4D88A43,AABDE29B7FFE916A5B1C00A11969D9B7
SRR1557570,2014-12-04,2014-08-26,1941166,97058300,1941166,50,64,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557570,SRX686360,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689180,SAMN03008384,simple,10090,Mus musculus,GSM1486943,,,,,,,no,,,,,GEO,SRA180309,,public,5B31B06FF92834F32AAD054B72CBC51A,39124C5850A58E3C92E7D5D5A7D49DEA
SRR1557571,2014-12-04,2014-08-26,1769174,88458700,1769174,50,58,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557571,SRX686361,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689181,SAMN03008385,simple,10090,Mus musculus,GSM1486944,,,,,,,no,,,,,GEO,SRA180309,,public,E5C672E992D364C3897FDBD28C452611,81C29CE768053ACF2627EF4A9E210BCD
SRR1557572,2014-12-04,2014-08-26,1983999,99199950,1983999,50,65,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557572,SRX686362,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689182,SAMN03008386,simple,10090,Mus musculus,GSM1486945,,,,,,,no,,,,,GEO,SRA180309,,public,575FD8B34DCD92FBBDCAB417052468E4,0CDDB386D4B5C4C8CF22DF7945865561
SRR1557573,2014-12-04,2014-08-26,1571785,78589250,1571785,50,52,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557573,SRX686363,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689183,SAMN03008388,simple,10090,Mus musculus,GSM1486946,,,,,,,no,,,,,GEO,SRA180309,,public,C505817BECDD56F3F9B0EDD72B8AD92A,6A02DA2D9805724B09DA7E7B4A546368
SRR1557574,2014-12-04,2014-08-26,1816855,90842750,1816855,50,60,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557574,SRX686364,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689184,SAMN03008389,simple,10090,Mus musculus,GSM1486947,,,,,,,no,,,,,GEO,SRA180309,,public,DABE5901CEB96E67702D068D5F758C06,28C4034B451284DFB4356BAFDD7BC059
SRR1557575,2014-12-04,2014-08-26,2208947,110447350,2208947,50,73,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557575,SRX686365,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689185,SAMN03008390,simple,10090,Mus musculus,GSM1486948,,,,,,,no,,,,,GEO,SRA180309,,public,98AF20EFA80D38C4958AA2B1A6087F33,09B6A065B9EB6883E7736EE001DF317C
SRR1557576,2014-12-04,2014-08-26,2184779,109238950,2184779,50,72,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557576,SRX686366,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689186,SAMN03008392,simple,10090,Mus musculus,GSM1486949,,,,,,,no,,,,,GEO,SRA180309,,public,5239E3927B740784751637FCF26AA9DE,15221009D14A66E1C6BC0908834666F6
SRR1557577,2014-12-04,2014-08-26,1607408,80370400,1607408,50,53,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1557577,SRX686367,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045775,PRJNA259420,2,259420,SRS689187,SAMN03008393,simple,10090,Mus musculus,GSM1486950,,,,,,,no,,,,,GEO,SRA180309,,public,DAC9DA08B3933C9B5E8189F1DA860E6B,91955C4611BFA2A52842653B2D3228AB
