Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR204956,2013-02-21,2013-02-21,17793792,2669068800,17793792,150,1745,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204956,ERX179623,NA19209.1.M_120209_2 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185343,SAMEA1573100,simple,9606,Homo sapiens,GEUV:NA19209,,,,,,,no,,,,,University of Geneva,ERA177032,,public,E917B51ABC3551D615E037020BB15EBB,4F8D6DCEBF3D849F5E601BD4C7F9184A
ERR204941,2012-12-05,2012-12-05,15096800,2264520000,15096800,150,1426,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204941,ERX179504,NA12751.1.M_120209_6 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185314,SAMEA1573528,simple,9606,Homo sapiens,GEUV:NA12751,,,,,,,no,,,,,University of Geneva,ERA177032,,public,A632752D0FE6250DF3A431F66C29F376,4EC60EF5F1B2606E7AD8FD3B45EAB50C
ERR204943,2012-12-05,2012-12-05,12834061,1925109150,12834061,150,1243,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204943,ERX179582,NA12750.1.M_120209_7 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185058,SAMEA1573282,simple,9606,Homo sapiens,GEUV:NA12750,,,,,,,no,,,,,University of Geneva,ERA177032,,public,2DB31555A9DB3B512BBFC160B55B59E2,305529CA3D666DEBBB4A76562C86C3BB
ERR204945,2012-12-05,2012-12-05,15784629,2367694350,15784629,150,1488,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204945,ERX179616,NA12154.1.M_120209_3 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185043,SAMEA1573242,simple,9606,Homo sapiens,GEUV:NA12154,,,,,,,no,,,,,University of Geneva,ERA177032,,public,21A197166B01CCCD391604ABE8A28156,16C39A89DB64CCC7C4C55FA3EFE8E152
ERR204951,2012-12-05,2012-12-05,14689567,2203435050,14689567,150,1432,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204951,ERX179588,HG00131.1.M_120209_8 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185429,SAMEA1573521,simple,9606,Homo sapiens,GEUV:HG00131,,,,,,,no,,,,,University of Geneva,ERA177032,,public,CAE57DEB5E4ABFD2ABFCFDE65DBE1A5D,0FBFA3951515A3CE3D2224B370581F83
ERR204952,2012-12-05,2012-12-05,16034315,2405147250,16034315,150,1553,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204952,ERX179583,NA18505.1.M_120209_4 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185369,SAMEA1573537,simple,9606,Homo sapiens,GEUV:NA18505,,,,,,,no,,,,,University of Geneva,ERA177032,,public,06D720866A4AB7B0D081BABA2A7C2E21,B45484915392F28CF4251CEBDDFBFEE1
ERR204953,2013-02-23,2013-02-23,31122953,4668442950,31122953,150,3005,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204953,ERX179581,HG00355.5.M_120131_3 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185329,SAMEA1573527,simple,9606,Homo sapiens,GEUV:HG00355,,,,,,,no,,,,,"Helmholtz Zentrum München, German Research Center for Environmental Health, Germany",ERA177032,,public,B9910A2319F9448F1D08B6B90E706E53,BB3B33E9486CE6FC7F319A0E0788482C
ERR204954,2013-02-21,2013-02-21,19301032,2895154800,19301032,150,1892,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204954,ERX179578,NA20765.1.M_120209_7 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185306,SAMEA1573334,simple,9606,Homo sapiens,GEUV:NA20765,,,,,,,no,,,,,University of Geneva,ERA177032,,public,116E36FA3D22DB268CEDE0C6B82E5B10,739913CF910D3E879ED1267F8BB4A32A
ERR204955,2013-02-22,2013-02-22,26824853,4023727950,26824853,150,2730,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204955,ERX179604,NA06986.1.M_111124_7 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185470,SAMEA1573534,simple,9606,Homo sapiens,GEUV:NA06986,,,,,,,no,,,,,University of Geneva,ERA177032,,public,2E62683CD1C2C6FE7BE9922933CB1B74,66F8414690EF010D51DE4B923FC4DE50
ERR204957,2012-12-05,2012-12-05,13210114,1981517100,13210114,150,1282,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204957,ERX179594,HG00277.1.M_120209_5 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185158,SAMEA1573430,simple,9606,Homo sapiens,GEUV:HG00277,,,,,,,no,,,,,University of Geneva,ERA177032,,public,0429016DDFF077B539A59685738059AA,5625CCDD73C9AE90689D8CA31D7E4EE2
ERR204964,2012-12-05,2012-12-05,11189514,1678427100,11189514,150,1059,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204964,ERX179576,NA12348.1.M_120209_3 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185040,SAMEA1573270,simple,9606,Homo sapiens,GEUV:NA12348,,,,,,,no,,,,,University of Geneva,ERA177032,,public,ACF1A073BAAD0ED4CC43F6B6E26293D7,FC0E0A7F67416DFC29C78969401B16E9
ERR204965,2013-02-22,2013-02-22,21184621,3177693150,21184621,150,2135,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204965,ERX179641,NA20527.6.M_120119_5 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185082,SAMEA1573162,simple,9606,Homo sapiens,GEUV:NA20527,,,,,,,no,,,,,Uppsala University,ERA177032,,public,A2376E57BD885E53A664689EAED5E056,A4D8118CB284FADF0940180A66B26184
ERR204968,2013-02-22,2013-02-22,25629303,3844395450,25629303,150,2599,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204968,ERX179707,NA06986.6.M_120119_4 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185470,SAMEA1573534,simple,9606,Homo sapiens,GEUV:NA06986,,,,,,,no,,,,,Uppsala University,ERA177032,,public,64051EBEABDD060C1A25C22002144C8D,B679E6E1A1FE395D029EDB9EBBF85657
ERR204969,2013-02-21,2013-02-21,14171230,2125684500,14171230,150,1380,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204969,ERX179563,NA19096.1.M_120209_8 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185239,SAMEA1573459,simple,9606,Homo sapiens,GEUV:NA19096,,,,,,,no,,,,,University of Geneva,ERA177032,,public,AB09CE75014B9932066A4B9CE1C8C39A,FF9B64DF2D136E6B0A56645CB919C4CD
ERR204971,2013-02-21,2013-02-21,14267822,2140173300,14267822,150,1379,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204971,ERX179585,NA19185.1.M_120209_4 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185284,SAMEA1573384,simple,9606,Homo sapiens,GEUV:NA19185,,,,,,,no,,,,,University of Geneva,ERA177032,,public,26416B3E075AA0D37E374CAD292E2E5B,6FBA183E04698BAD38A109C431C18933
ERR204972,2013-02-22,2013-02-22,19777941,2966691150,19777941,150,1954,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204972,ERX179650,HG00355.3.M_120202_6 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185329,SAMEA1573527,simple,9606,Homo sapiens,GEUV:HG00355,,,,,,,no,,,,,Max Planck Institute for Molecular Genetics,ERA177032,,public,CCB79EFFB6C9F39F13E7D1ED00BB6541,09567D2FA89BC6F8203BABA42B0483B3
ERR204973,2012-12-05,2012-12-05,13184828,1977724200,13184828,150,1274,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204973,ERX179648,NA12400.1.M_120209_7 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185260,SAMEA1573517,simple,9606,Homo sapiens,GEUV:NA12400,,,,,,,no,,,,,University of Geneva,ERA177032,,public,DF23998E12F4E12152829F330A119CDA,644DC36566E46007B4F98D232BECEEDD
ERR204975,2013-02-22,2013-02-22,16537896,2480684400,16537896,150,1611,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204975,ERX179587,HG00117.3.M_120202_6 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185322,SAMEA1573462,simple,9606,Homo sapiens,GEUV:HG00117,,,,,,,no,,,,,Max Planck Institute for Molecular Genetics,ERA177032,,public,852110A48DD9D291811829E73CD0FCC7,3079F1823E110B9BD98E09DBB8ADD6F7
ERR204976,2012-12-05,2012-12-05,11802435,1770365250,11802435,150,1116,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204976,ERX179606,NA12874.1.M_120209_3 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185461,SAMEA1573455,simple,9606,Homo sapiens,GEUV:NA12874,,,,,,,no,,,,,University of Geneva,ERA177032,,public,DE2680DCDAABFAB2BD39454279137546,55760833A41EA9E1A9F09D893154F3F3
ERR204979,2012-12-05,2012-12-05,12883411,1932511650,12883411,150,1215,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204979,ERX179603,NA12282.1.M_120209_6 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185430,SAMEA1573275,simple,9606,Homo sapiens,GEUV:NA12282,,,,,,,no,,,,,University of Geneva,ERA177032,,public,5E68570855D88964DA1CAA291CD7A4F7,6082A956C95A640D30E017B68908C911
ERR204980,2013-02-21,2013-02-21,17083642,2562546300,17083642,150,1636,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204980,ERX179605,NA19116.1.M_120209_3 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185419,SAMEA1573417,simple,9606,Homo sapiens,GEUV:NA19116,,,,,,,no,,,,,University of Geneva,ERA177032,,public,8CCB042129A38529A6E9B921EDFD2A61,B02747C4373F7B8C1CF8C87F1693DD1C
ERR204982,2012-12-05,2012-12-05,19465382,2919807300,19465382,150,1899,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204982,ERX179631,HG00142.1.M_120209_7 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185174,SAMEA1573194,simple,9606,Homo sapiens,GEUV:HG00142,,,,,,,no,,,,,University of Geneva,ERA177032,,public,667DC9649234157916445547F50E678F,CB28D1D78556147D7CDDED34181D7391
ERR204983,2012-12-05,2012-12-05,18298868,2744830200,18298868,150,1764,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204983,ERX179579,NA12762.1.M_120209_5 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185288,SAMEA1573331,simple,9606,Homo sapiens,GEUV:NA12762,,,,,,,no,,,,,University of Geneva,ERA177032,,public,F5DD58206E65ECA5B658ADF93F20C30E,DC8882E6F9A0779672D0A10352DC18D1
ERR204986,2012-12-05,2012-12-05,16384689,2457703350,16384689,150,1557,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204986,ERX179506,NA12872.1.M_120209_3 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185354,SAMEA1573170,simple,9606,Homo sapiens,GEUV:NA12872,,,,,,,no,,,,,University of Geneva,ERA177032,,public,AB333AB6D801E6D7D145070C2F2A5D4B,E8E1E5C8CCEFEACEE1826E3657C1E1D4
ERR204991,2012-12-05,2012-12-05,17493982,2624097300,17493982,150,1708,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204991,ERX179592,NA18487.1.M_120209_7 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185377,SAMEA1573383,simple,9606,Homo sapiens,GEUV:NA18487,,,,,,,no,,,,,University of Geneva,ERA177032,,public,3B2D3E96CB4FC28FAC25AB2545CD14CE,905E3D0BB38A3F4A9B145C49B53F9C12
ERR204992,2012-12-05,2012-12-05,20193177,3028976550,20193177,150,1906,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204992,ERX179704,NA11830.1.M_120209_6 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185097,SAMEA1573257,simple,9606,Homo sapiens,GEUV:NA11830,,,,,,,no,,,,,University of Geneva,ERA177032,,public,B9DEF8123A2CCD093A03C05F8F0D9505,96BBDF4B1E4B184B292044C3558DA60B
ERR204997,2013-02-21,2013-02-21,18662618,2799392700,18662618,150,1804,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204997,ERX179586,NA19190.1.M_120209_8 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185093,SAMEA1573105,simple,9606,Homo sapiens,GEUV:NA19190,,,,,,,no,,,,,University of Geneva,ERA177032,,public,2836C8BA8F34AD4CC480E011EA8D6198,5C813EB59A25B897B058DFE0209E23AD
ERR204998,2012-12-05,2012-12-05,15616118,2342417700,15616118,150,1539,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204998,ERX179566,HG00328.1.M_120209_2 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185280,SAMEA1573408,simple,9606,Homo sapiens,GEUV:HG00328,,,,,,,no,,,,,University of Geneva,ERA177032,,public,9BDAFE421115B25BCB1F0E526172DB64,47CB70A74D2A4657BE563393D89C7D32
ERR204999,2012-12-05,2012-12-05,15918463,2387769450,15918463,150,1529,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204999,ERX179611,NA10847.1.M_120209_7 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185493,SAMEA1573342,simple,9606,Homo sapiens,GEUV:NA10847,,,,,,,no,,,,,University of Geneva,ERA177032,,public,C557668441CC61821A02CA467215D976,E352B5D89EEB6769D3113C93CD8D0FA2
ERR205003,2012-12-05,2012-12-05,18384135,2757620250,18384135,150,1761,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR205003,ERX179565,NA12058.1.M_120209_7 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185060,SAMEA1573486,simple,9606,Homo sapiens,GEUV:NA12058,,,,,,,no,,,,,University of Geneva,ERA177032,,public,B5051A668D3DE59E70C7811B0BC9CACD,EBD9BA46840B67F3B45700E1EC5CCA04
ERR205005,2013-02-22,2013-02-22,24717043,3707556450,24717043,150,2544,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR205005,ERX179652,NA06986.4.M_120208_1 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185470,SAMEA1573534,simple,9606,Homo sapiens,GEUV:NA06986,,,,,,,no,,,,,"Institute of Clinical Molecular Biology, University of Kiel, Germany",ERA177032,,public,4CFAA7F392A4B29BEFF124608474D90D,E46869CA8AB7BDDC498A8172920DC20A
ERR205006,2013-02-25,2013-02-25,30359624,4553943600,30359624,150,2986,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR205006,ERX179568,HG00117.1.M_120209_1 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185322,SAMEA1573462,simple,9606,Homo sapiens,GEUV:HG00117,,,,,,,no,,,,,University of Geneva,ERA177032,,public,8BCF61061A1E8CDAAEAA9276FC5A7BEB,1C91C578A65E4F80F0AA168120358C8C
ERR205010,2012-12-05,2012-12-05,14332225,2149833750,14332225,150,1359,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR205010,ERX179620,NA12842.1.M_120209_5 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185389,SAMEA1573097,simple,9606,Homo sapiens,GEUV:NA12842,,,,,,,no,,,,,University of Geneva,ERA177032,,public,9831088B9C911816023B0027CC33916A,1666BA7E3512D83084241A6DA5FC9542
ERR205011,2012-12-05,2012-12-05,14699175,2204876250,14699175,150,1404,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR205011,ERX179626,NA12777.1.M_120209_4 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185496,SAMEA1573395,simple,9606,Homo sapiens,GEUV:NA12777,,,,,,,no,,,,,University of Geneva,ERA177032,,public,4062BB953BB0459821D3FA1AB19CC475,CDB5725A656ADD5A824266AECA936D47
ERR205013,2012-12-05,2012-12-05,20623152,3093472800,20623152,150,2028,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR205013,ERX179706,NA18858.1.M_120209_7 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185148,SAMEA1573192,simple,9606,Homo sapiens,GEUV:NA18858,,,,,,,no,,,,,University of Geneva,ERA177032,,public,8D62C69CD91679656B76907C2818B360,80711438D3460CE302303B265C05F46C
ERR205014,2012-12-05,2012-12-05,12122799,1818419850,12122799,150,1163,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR205014,ERX179613,NA07346.1.M_120209_4 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185346,SAMEA1573131,simple,9606,Homo sapiens,GEUV:NA07346,,,,,,,no,,,,,University of Geneva,ERA177032,,public,A4ACC9369B8ED358BF9F9910EC843085,BA58BF94FB66A9522C910B26B3B9778E
ERR205018,2013-02-21,2013-02-21,22351759,3352763850,22351759,150,2197,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR205018,ERX179599,NA19113.1.M_120209_1 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185413,SAMEA1573309,simple,9606,Homo sapiens,GEUV:NA19113,,,,,,,no,,,,,University of Geneva,ERA177032,,public,C49AE64E92994451EDEA29329BA0B71E,B2AFAE13E373152A33B5F9636B324A0B
